Symbol,Date,Close,R3M,R6M,R9M,R12M,RS_Blend,MA_30W,MA_30W_Slope_10S_Pct,Stage,MA_10W,High_52W,Near_52W_High,Low_52W,Volume_Ratio,U_D,AvgValue20,SMA_50,Below_50DMA,Ext_Pct,Extended_20Pct,Pct_From_52W_High,Above_MA_30W,Above_MA_10W,MA10W_Above_MA30W,MA_30W_Rising,Distribution,Heavy_Distribution,Breakout,Breakout_Confirmed,SMA_150,SMA_200,SMA_200_Rising,ATR_Pct,VCP_Contractions,Contraction_Ratio,Base_Depth_Pct,Volume_DryUp,VCP_Setup,VCP_Pivot,RS_Line,RS_Line_High_52W,RS_Line_At_High,Pct_To_Pivot,RS_Score,Liquid_UI_Filter,RS_Not_Lagging,Trend_Health,TT1_Above_150_200,TT2_150_Above_200,TT3_200_Rising,TT4_50_Above_150_200,TT5_Above_50,TT6_Above_52W_Low,TT7_Near_52W_High,TT8_RS,Trend_Template_Score,Trend_Template_Pass,RS_Line_NH_Before_Price,Stage1_Readiness,Company Name,Industry,Series,ISIN Code,Action,Action_Reason
ATLANTAELE,2026-08-25,1719.5999755859375,,,,,,1462.1362098430766,4.354987368070096,Stage 2 — Advancing,1711.2372616038604,,False,,0.934035797235999,1.5551687053929002,262901444.03121337,1707.0680078125,False,17.608740144017986,False,,True,True,True,True,False,False,False,False,1438.9906689453126,1307.7517517089843,True,5.364204984627073,2,1.2517151379060303,25.773094268758236,2.3183401763047633,False,2011.4000244140625,0.07282860983730934,,False,16.969065653114868,,True,False,4,True,True,True,True,True,False,False,False,5,False,False,,Atlanta Electricals Ltd.,Capital Goods,EQ,INE0Z4F01028,WAIT,Stage 2 + RS unavailable; wait for a clearer entry trigger; no breakout setup is present.
ATUL,2026-08-25,6492.5,-0.07315660027675708,-0.0023678367947537193,0.0926089417388738,0.0027686424843331725,-0.010660690625012181,6529.439252461472,0.738700962265959,Stage 1 — Basing,6510.501120174632,7144.769440445724,False,5533.215936920114,0.606691967538881,1.2752706189422902,333668856.0,6509.677265625,True,-0.5657339173122278,False,-9.129328047358698,False,False,False,True,False,False,False,False,6508.389430338541,6366.048291015625,True,2.3890202981462125,1,1.2092306823564747,14.905114930976465,0.6735315633492767,False,7007.0,0.27497078162472943,0.3135730749156398,False,7.924528301886791,40.0,True,False,1,False,True,True,True,False,False,True,False,4,False,False,2.0,Atul Ltd.,Chemicals,EQ,INE100A01010,AVOID,Stage 1 + RS 40; weak RS in a basing stage is AVOID.
AURIONPRO,2026-08-25,711.3499755859375,-0.13560973931065246,-0.20492906462447558,-0.33468947991788,-0.46207605936292795,-0.2545828165053177,836.282877046768,-2.0240064349299924,Stage 4 — Declining,803.8470614564185,1343.9270682877852,False,680.1500244140625,1.1374018788345854,1.5431971050257887,137398652.7127716,802.5060021972656,True,-14.93907204007524,False,-47.069302168887425,False,False,False,False,False,False,False,False,839.0113334147136,901.0444992065429,False,2.900923137387936,1,0.9372257812708537,27.038187566231358,0.906688688981146,False,932.2000122070312,0.030127140361278004,0.05879922276526537,False,31.046607745952336,3.0,True,False,0,False,False,False,False,False,False,False,False,0,False,False,,Aurionpro Solution Ltd.,Information Technology,EQ,INE132H01018,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
AUROPHARMA,2026-08-26,1623.0,0.11073094322126287,0.32956505686914794,0.3223072899764601,0.5522188579724256,0.28511061825211187,1419.934244234268,2.11201667989096,Stage 2 — Advancing,1574.9196035347734,1682.4000244140625,False,1016.0999755859375,0.5965421350267864,1.2074748942146085,1607788052.9980774,1577.9699951171874,False,14.301067573395976,False,-3.5306718706658358,True,True,True,True,False,False,False,False,1412.2639973958333,1359.3479968261718,True,2.0187486719575194,3,0.4548491185108463,15.828580894182439,0.6541167405780833,True,1682.4000244140625,0.06889028718379812,0.07041941391850726,False,3.6598905985251173,83.0,True,True,5,True,True,True,True,True,True,True,True,8,True,False,,Aurobindo Pharma Ltd.,Healthcare,EQ,INE406A01037,HOLD,Stage 2 + RS 83; trend/leadership is adequate without a stronger entry trigger.
AIIL,2026-08-26,561.5999755859375,0.13488929707815078,0.14623933379683263,0.0453428370828004,-0.10164129246826936,0.07194389451353306,502.1513715770147,-0.4077432882724441,Stage 3 — Topping,543.4490194881664,683.0,False,400.0,0.24560636216042883,2.0186063129334086,283969612.7669037,543.3429998779297,False,11.838781565451772,False,-17.77452773265923,True,True,True,False,False,False,False,False,503.19200134277344,520.3265007019043,False,3.8334347843084373,3,0.9997422056953451,17.961168705206028,0.39344962755029406,False,607.7000122070312,0.02383782107241482,0.028784288776744344,False,8.208696336390675,57.0,True,True,4,True,False,False,True,True,True,True,False,5,False,False,,Authum Investment & Infrastructure Ltd.,Financial Services,EQ,INE206F01022,REDUCE,Stage 3 with RS 57; the guide requires REDUCE when RS is 50 or higher.
AVALON,2026-08-25,2111.5,0.39723403138189384,1.1360647445624683,1.179275412111708,1.4486837874187168,0.9116984013713362,1377.5729499712381,6.260875033693836,Stage 2 — Advancing,1825.4607914943322,2351.0,False,777.2999877929688,0.4764289286328601,2.5685168504110325,1187029655.1298401,1827.2040063476563,False,53.276819209036105,True,-10.187154402381971,True,True,True,True,False,False,False,False,1363.1723380533854,1253.6472528076172,True,5.775514375993708,1,2.704449617749765,31.05061675882603,1.382117415843681,False,2351.0,0.08942638512138872,0.09602244796819438,False,11.342647407056594,97.0,True,True,5,True,True,True,True,True,True,True,True,8,True,False,,Avalon Technologies Ltd.,Capital Goods,EQ,INE0LCL01028,WAIT,"Stage 2 + RS 97; wait because price is more than 20% above the 30-week line (currently +53%) — the guide treats that as poor entry timing, not a failed trend."
AVANTIFEED,2026-08-26,839.5999755859375,-0.36528609223206676,-0.3642168102924731,0.015390511447017197,0.3268541032144656,-0.15050887601902477,1123.3824458710135,0.07557470251966514,Stage 1 — Basing,922.7236040900735,1575.9303166617983,False,607.3630625211847,0.4504835010283085,0.7390753318493876,387202165.3987274,921.7266394042969,True,-25.261430007929807,False,-46.72353423821344,False,False,False,True,False,False,False,False,1113.5395060221354,1037.0127349853515,True,3.5301686716748617,2,0.6125015088144746,21.117447561434997,0.5539866901052535,False,1052.0704500027455,0.035637882586337113,0.065011672214492,False,25.306155382928598,13.0,True,False,1,False,True,True,False,False,True,False,False,3,False,False,3.0,Avanti Feeds Ltd.,Fast Moving Consumer Goods,EQ,INE871C01038,AVOID,Stage 1 + RS 13; weak RS in a basing stage is AVOID.
DMART,2026-08-26,3826.89990234375,-0.06742864526943937,-0.010011432723204927,-0.047821699047650545,-0.1885972390844074,-0.07625753227882832,4091.5643879093536,0.3281270929647473,Stage 1 — Basing,4057.935302734375,4949.5,False,3600.0,4.022836024806786,0.6983675120485722,1969571478.2817872,4053.3440087890626,True,-6.4685401590573015,False,-22.681080869911096,False,False,False,True,True,False,False,False,4080.5693391927084,4029.1370080566408,False,2.319296352074189,2,1.892958741626729,15.627397986928385,0.8562477600667234,False,4429.39990234375,0.1624376052348182,0.21474421533017907,False,15.743813932290319,26.0,True,False,1,False,True,False,False,False,False,True,False,2,False,False,2.0,Avenue Supermarts Ltd.,Consumer Services,EQ,INE192R01011,AVOID,Stage 1 + RS 26; weak RS in a basing stage is AVOID.
CCAVENUE,2026-08-26,15.279999732971191,0.09612626921980483,-0.09101723864245337,-0.22239185599973754,-0.02675159754117251,-0.029581630748750753,15.522397243813293,-0.12258197292924766,Stage 4 — Declining,16.347254884009267,20.5,False,12.920000076293945,0.25023557756476317,1.0368167088686593,268968567.0787552,16.38859998703003,True,-1.5615984247453363,False,-25.463415936725898,False,False,True,False,False,False,False,False,15.520133317311604,15.984499998092652,False,3.276926117888253,3,0.38252629594316645,24.0,0.3938130173176386,False,18.75,0.000648578909286965,0.0008419415805485654,False,22.709426228203668,35.0,True,False,1,False,False,False,True,False,False,False,False,1,False,False,,AvenuesAI Ltd.,Financial Services,EQ,INE483S01020,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
AWFIS,2026-08-26,268.3500061035156,-0.24652531039629322,-0.0975281634596783,-0.5086514801653352,-0.5338313302832545,-0.3266123189401709,309.3875336320433,-3.131071018771958,Stage 4 — Declining,286.37549067478557,639.4000244140625,False,229.0500030517578,0.6611391235400637,0.7641675775965691,68772586.10350494,286.03100036621095,True,-13.264117996859525,False,-58.030967179047586,False,False,False,False,False,False,False,False,312.02486602783205,360.8303993988037,False,3.1435492937628715,3,0.8137339628394977,18.60826189258855,1.3375490359529836,False,321.8999938964844,0.011390455321161536,0.02658486128880113,False,19.95527727780708,2.0,True,False,0,False,False,False,False,False,False,False,False,0,False,False,,Awfis Space Solutions Ltd.,Services,EQ,INE108V01019,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
AXISBANK,2026-08-26,1255.0,-0.03335043303361218,-0.0999871663851033,-0.026532374765568134,0.1960459713417848,0.0005651128247778012,1295.16254247378,-0.30005112353512775,Stage 4 — Declining,1286.0525644339766,1417.2070248903838,False,1041.6966606316682,0.5195878395777755,0.9454767225118695,6189973069.390112,1284.776435546875,True,-3.1009654121921137,False,-11.445541973864405,False,False,False,False,False,False,False,False,1294.9550651041666,1287.2605578613282,True,1.4524755331353159,2,0.9591732747503208,13.611022784736404,0.625832657578664,False,1399.021049380356,0.05327006187040459,0.06098353343007205,False,11.475780827119998,43.0,True,False,0,False,True,True,False,False,False,True,False,3,False,False,,Axis Bank Ltd.,Financial Services,EQ,INE238A01034,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
AZAD,2026-08-25,2804.5,0.37428336703272413,0.615681484681013,0.7286119069265045,0.7889265084837196,0.5763573268313371,2008.8780893822238,4.383330975909705,Stage 2 — Advancing,2370.347072227328,2986.60009765625,False,1360.0,1.1429884095881284,3.0860270621723678,1803040125.323047,2375.1280126953125,False,39.605285896788686,True,-6.097237383711129,True,True,True,True,False,False,False,False,1993.08333984375,1901.0445068359375,True,4.5228333261037745,1,1.378042858647634,34.407020158563064,1.4453080414564978,False,2986.60009765625,0.11877636612499864,0.12306249449854861,False,6.493139513505075,95.0,True,True,5,True,True,True,True,True,True,True,True,8,True,False,,Azad Engineering Ltd.,Capital Goods,EQ,INE02IJ01035,WAIT,"Stage 2 + RS 95; wait because price is more than 20% above the 30-week line (currently +40%) — the guide treats that as poor entry timing, not a failed trend."
BEML,2026-08-26,1937.699951171875,0.05180736550967202,0.1353241558846916,0.03624349836053842,0.0058456209106094725,0.05620560123503671,1747.76350632759,0.8097611594297227,Stage 2 — Advancing,1816.556858436734,2269.4720026583113,False,1353.2059555406986,0.5777153667640065,2.897689072561206,897772042.7514282,1816.7219946289063,False,10.867399631394093,False,-14.61890920433564,True,True,True,True,False,False,False,False,1745.4206990559896,1763.262099609375,False,3.428954705549271,2,0.5570387264906751,15.922380262805568,0.9520209248868802,False,1984.0,0.08224812453004442,0.09536294939604584,False,2.38943334854933,54.0,True,True,5,True,False,False,True,True,True,True,False,5,False,False,,BEML Ltd.,Capital Goods,EQ,INE258A01024,HOLD,Stage 2 + RS 54; trend/leadership is adequate without a stronger entry trigger.
BLS,2026-08-26,237.75999450683594,-0.10397592222370844,-0.1485765639862634,-0.23675619697477635,-0.3551167638926551,-0.18968027386022238,262.94356777243416,-0.6030863269759767,Stage 4 — Declining,250.86274509803923,388.98521411171623,False,218.89999389648438,0.9420056428549614,0.92015619038358,939826218.6283302,250.5879998779297,True,-9.577558211043014,False,-38.876855499563675,False,False,False,False,False,False,False,False,263.3054433186849,276.19966186523436,False,5.029983944770575,2,1.5274628882853987,19.862046951081414,3.4385982970921356,False,282.70001220703125,0.010092023599749965,0.01629650543806712,False,18.90142107103019,8.0,True,False,0,False,False,False,False,False,False,False,False,0,False,False,,BLS International Services Ltd.,Consumer Services,EQ,INE153T01027,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
BSE,2026-08-26,3325.60009765625,-0.24275843865789104,0.19046076323018157,0.15507730359419347,0.5049473818649619,0.07299371427471098,3449.6418557363013,1.0880691105688234,Stage 1 — Basing,3643.0510206035538,4435.115403617064,False,2016.1882450384737,1.3927098062862895,0.6446728451337234,15320055312.619373,3636.1382080078124,True,-3.595786556038738,False,-25.0166050934311,False,False,True,True,True,False,False,False,3429.355831705729,3257.4804895019533,True,3.035327480483129,1,1.544450174435149,21.009749852233192,1.474084048728785,False,4080.250403019036,0.1411593011620494,0.19180203876599947,False,22.69215429403655,57.0,True,True,3,False,True,True,True,False,True,False,False,4,False,False,2.0,BSE Ltd.,Financial Services,EQ,INE118H01025,WATCH,Stage 1 + RS 57; adequate RS in a basing stage remains WATCH.
BAJAJ-AUTO,2026-08-25,11927.0,0.15287884417298736,0.19786591373206264,0.3367432198297611,0.3821898612496517,0.24451133663149005,10074.986588987585,1.6365891368772312,Stage 2 — Advancing,10807.56862745098,11927.0,True,8373.654962449684,0.4167298107185528,1.402709588354032,2841224722.7,10824.94,False,18.382291575819544,False,0.0,True,True,True,True,False,False,False,False,10050.500520833333,9795.826083984375,True,1.4391117392710417,3,0.43363231356530707,20.340404125094324,0.5004728513978579,True,11927.0,0.5051330785426489,0.5051330785426489,True,0.0,79.0,True,True,5,True,True,True,True,True,True,True,True,8,True,False,,Bajaj Auto Ltd.,Automobile and Auto Components,EQ,INE917I01010,HOLD,Stage 2 + RS 79; trend/leadership is adequate without a stronger entry trigger.
BAJAJELEC,2026-08-26,340.6000061035156,0.02389217298383506,-0.07764526421754547,-0.29619209180846995,-0.40132498536942796,-0.14547559908555466,354.3600739779538,-0.9900223355825188,Stage 4 — Declining,336.1686927945006,647.9607286405871,False,298.3117066005431,0.5341728407942117,2.980050628155874,364865881.5277084,336.3946197509766,False,-3.883075121858748,False,-47.435085021573784,False,True,False,False,False,False,False,False,355.2565692138672,384.45220764160155,False,3.6364403428142067,2,1.6687300519775,23.523533990393517,0.5020674969765034,False,407.5,0.014457197926848174,0.02556804620932024,False,19.641806429137887,14.0,True,False,1,False,False,False,False,True,False,False,False,1,False,False,,Bajaj Electricals Ltd,Consumer Durables,EQ,INE193E01025,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
BAJFINANCE,2026-08-26,1085.0,0.1735860484022118,0.07771333178456019,0.08011253035504562,0.24584275571953773,0.15016814293271344,964.2617810393033,1.085930811824798,Stage 2 — Advancing,1048.1662789139093,1176.4000244140625,False,783.0862114062364,0.3852426940476447,1.3733232780477238,8761323001.018854,1050.0787133789063,False,12.52131125953808,False,-7.769468082048602,True,True,True,True,False,False,False,False,963.2075467936198,970.3584420776367,True,1.991441737985517,2,0.4225345124206831,19.907509825419424,0.37461100385609053,True,1176.4000244140625,0.04605419691584779,0.048821283293898704,False,8.423965383784559,69.0,True,True,5,True,False,True,True,True,True,True,False,6,False,False,,Bajaj Finance Ltd.,Financial Services,EQ,INE296A01032,HOLD,Stage 2 + RS 69; trend/leadership is adequate without a stronger entry trigger.
BAJAJFINSV,2026-08-25,2004.0,0.10972118545611331,-0.021270687253916898,-0.012062789330921753,0.021341276395391295,0.041490034144555855,1856.0644940938034,0.14936729424148698,Stage 2 — Advancing,1910.674529430913,2193.128599829014,False,1595.6384533474438,0.3181599964475892,1.4868157572289415,2643670108.1405396,1913.1724951171875,False,7.970386071009017,False,-8.623689456412153,True,True,True,True,False,False,False,False,1858.9294270833334,1905.1110998535157,False,1.7190616151903784,2,0.9220774927890598,17.7956101014869,0.5176729145202406,False,2118.5,0.08487353814030925,0.09154544130113727,False,5.7135728542914155,51.0,True,True,5,True,False,False,True,True,False,True,False,4,False,False,,Bajaj Finserv Ltd.,Financial Services,EQ,INE918I01026,HOLD,Stage 2 + RS 51; trend/leadership is adequate without a stronger entry trigger.
BAJAJHLDNG,2026-08-25,11290.0,0.07407341685573643,0.023669052963390946,-0.018016457730775204,-0.13404992491727719,0.00394990080536229,10440.57582405822,0.5504203400547691,Stage 2 — Advancing,10885.9326171875,13642.165482850582,False,8482.595476264942,1.2452730545800776,0.9568274185354525,489625942.15,10896.93984375,False,8.135798161481201,False,-17.241877660899686,True,True,True,True,False,False,False,False,10442.516783854167,10624.407895507813,False,1.9024421105909148,2,1.251091053996427,12.87298993894574,0.873292931981944,False,11629.0,0.4781548131756943,0.5727775509078601,False,3.0026572187776823,43.0,True,False,4,True,False,False,True,True,True,True,False,5,False,False,,Bajaj Holdings & Investment Ltd.,Financial Services,EQ,INE118A01012,WAIT,Stage 2 + RS 43; wait because relative strength is below 50 — the trend has turned up but the stock still lags most of the universe.
BAJAJHFL,2026-08-26,84.06999969482422,-0.011522672801518974,-0.03996802571882241,-0.19933333623976934,-0.2515801805000748,-0.10278537761234091,85.90582165652758,-0.4668548515041171,Stage 4 — Declining,86.44686246385761,117.0,False,72.6500015258789,0.36377548074050403,0.5825547660794901,252452615.01937333,86.46119964599609,True,-2.137016940532188,False,-28.14529940613315,False,False,True,False,True,True,False,False,85.99279973347981,89.07834972381592,False,1.1436053936963484,3,0.521836414173243,11.11701803004488,0.5156110213653657,False,94.0,0.0035684574383969573,0.0049849499582849625,False,11.811585989320662,20.0,True,False,1,False,False,False,False,False,False,False,False,0,False,False,,Bajaj Housing Finance Ltd.,Financial Services,EQ,INE377Y01014,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
BALAMINES,2026-08-25,2343.60009765625,0.22609759837460142,1.1376027256178012,1.009736960945173,0.5142155286109606,0.6227500823846275,1619.6465148925781,3.8578272882322295,Stage 2 — Advancing,2163.6301772173715,2443.60009765625,False,963.3273935013657,2.2387325549844572,1.5143817938459874,439578828.6431152,2165.5775170898437,False,44.69824595101157,True,-4.092322638876711,True,True,True,True,False,False,False,False,1608.0580423990884,1494.9900155639648,True,4.019455738404221,2,0.8164322166905679,23.240007669360672,0.5090702121141464,False,2443.60009765625,0.09925630352997017,0.10342892283590426,False,4.266939573010187,95.0,True,True,5,True,True,True,True,True,True,True,True,8,True,False,,Balaji Amines Ltd.,Chemicals,EQ,INE050E01027,WAIT,"Stage 2 + RS 95; wait because price is more than 20% above the 30-week line (currently +45%) — the guide treats that as poor entry timing, not a failed trend."
BALKRISIND,2026-08-25,2366.300048828125,0.0700428862160658,-0.05660231357330925,0.032045444066830076,0.006603013090123788,0.024426383203155242,2263.671805125269,-0.02093326105189197,Stage 3 — Topping,2255.640562768076,2765.3795041598637,False,1963.1703614270675,0.7761304151173662,7.992188013814543,1342025167.9506714,2256.2960302734373,False,4.533706850546593,False,-14.431272623935243,True,True,False,False,False,False,False,False,2268.4357836914064,2285.778931274414,True,2.907189613385676,2,1.408025961235192,22.638049901706392,0.5294575363014726,False,2558.0,0.10021769333614247,0.11502188493481694,False,8.10125289338568,48.0,True,False,2,True,False,True,False,True,False,True,False,4,False,False,,Balkrishna Industries Ltd.,Automobile and Auto Components,EQ,INE787D01026,SELL,Stage 3 + RS 48; RS below 50 in Stage 3 triggers SELL.
BALRAMCHIN,2026-08-26,674.3499755859375,0.2731991777626228,0.46184694001896553,0.4883027289826938,0.21614222960344387,0.3425380508260698,534.8801374043504,3.3122885301326344,Stage 2 — Advancing,603.4833314185049,780.9500122070312,False,393.54998779296875,2.023236211088769,1.0451633528711384,3221648790.1382113,604.6149975585937,False,26.074970526743037,True,-13.650046091917323,True,True,True,True,False,False,False,False,531.4133337402344,508.8508158874512,True,5.82412818230188,1,3.355455298298088,33.030284675717276,11.377038950571006,False,780.9500122070312,0.02862363738786352,0.03262457501393431,False,15.807820935778905,87.0,True,True,5,True,True,True,True,True,True,True,True,8,True,False,,Balrampur Chini Mills Ltd.,Fast Moving Consumer Goods,EQ,INE119A01028,WAIT,"Stage 2 + RS 87; wait because price is more than 20% above the 30-week line (currently +26%) — the guide treats that as poor entry timing, not a failed trend."
BALUFORGE,2026-08-26,638.9000244140625,0.2862895283114275,0.3054761593421673,0.020688572496980973,0.01516068122594283,0.18278089393758923,470.7013702392578,1.9047862752998634,Stage 2 — Advancing,471.53823673023896,696.8433940665321,False,341.04998779296875,3.872384571904241,6.380682506461448,1504411172.741986,472.01000122070315,False,35.733623228950705,True,-8.31512074963251,True,True,True,True,False,False,False,False,468.4353334554036,498.36649978637695,False,4.910224430258271,2,3.801917040061158,34.63769018910939,8.280698438036527,False,646.5499877929688,0.02711891938608774,0.029820661520391596,False,1.1973647028613144,73.0,True,True,5,True,False,False,False,True,True,True,True,5,False,False,,Balu Forge Industries Ltd.,Capital Goods,EQ,INE011E01029,HOLD,Stage 2 + RS 73; trend/leadership is adequate without a stronger entry trigger.
BANCOINDIA,2026-08-25,616.75,-0.012805122048819562,-0.022313678721805563,-0.07158625410293573,0.07112244049951078,-0.009677547284573929,622.426404860924,0.2622606644836045,Stage 1 — Basing,651.5754873238358,859.7877679261235,False,502.0,1.0765075009682923,0.7981304306910505,100572844.20285034,651.0789965820312,True,-0.9119800857729232,False,-28.267181389699214,False,False,True,True,False,False,False,False,620.6371685791015,640.4141648864746,False,2.77549323503279,2,0.9590168342358861,17.060442926081905,0.6396807868625868,False,708.9500122070312,0.026120636051914035,0.03698368010977787,False,14.949333150714427,40.0,True,False,2,False,False,False,True,False,False,False,False,1,False,False,2.0,Banco Products (India) Ltd.,Automobile and Auto Components,EQ,INE213C01025,AVOID,Stage 1 + RS 40; weak RS in a basing stage is AVOID.
BANDHANBNK,2026-08-25,173.5,-0.11152007361325034,-0.043067087833435935,0.1695775396597552,0.020728502640447566,-0.01516023855194677,181.51393263307335,1.0382841301653345,Stage 1 — Basing,189.14762339872473,218.86288600994448,False,133.09632102479327,0.32112430583459295,1.344427010017031,1431876097.5017319,188.63302673339842,True,-4.415050964309919,False,-20.726623337994056,False,False,True,True,False,False,False,False,180.43535400390624,171.9217586517334,True,2.315157949397464,2,0.7659260782464368,26.6397865028471,0.414220758810435,False,218.86288600994448,0.007348083267137553,0.009343615287264306,False,26.14575562532824,39.0,True,False,2,False,True,True,True,False,True,True,False,5,False,False,2.0,Bandhan Bank Ltd.,Financial Services,EQ,INE545U01014,AVOID,Stage 1 + RS 39; weak RS in a basing stage is AVOID.
BANKBARODA,2026-08-26,242.5,-0.07468701470860861,-0.22840682181959981,-0.13195757972263467,0.06465685816736366,-0.08901631455841762,264.9016271094753,-1.1993752987828454,Stage 4 — Declining,253.58980246151194,315.30188105660324,False,223.57857729237878,0.4536191617717553,0.7990804609893779,1941659167.833078,253.02459838867188,True,-8.45658343208947,False,-23.089580313519853,False,False,False,False,False,False,False,False,265.6030829874675,270.15516349792483,False,1.6724590138588453,3,0.7593986698411912,16.974238574769657,0.5901268507266234,False,287.20001220703125,0.010293219126353078,0.01346161016292559,False,18.43299472454898,23.0,True,False,0,False,False,False,False,False,False,True,False,1,False,False,,Bank of Baroda,Financial Services,EQ,INE028A01039,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
BANKINDIA,2026-08-25,143.99000549316406,0.01837944508338407,-0.15312918991781255,0.010077949112950568,0.29332505702865497,0.03740654127811222,145.48265796818146,-0.39685232057846687,Stage 4 — Declining,142.77921549479166,172.71800537071604,False,106.3751474041868,0.8032306784266054,1.480100534981142,861686407.8683243,142.7213998413086,False,-1.0260002778776922,False,-16.632892335626025,False,True,False,False,False,False,False,False,145.75612508138022,144.55409324645996,True,1.9986510475863073,2,0.6699976728758612,10.259162349405932,0.5778389527461156,False,149.3300018310547,0.006098274063396906,0.007358837389464185,False,3.7085881895769113,50.0,True,True,2,False,True,True,False,True,True,True,False,5,False,False,,Bank of India,Financial Services,EQ,INE084A01016,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
MAHABANK,2026-08-26,85.5999984741211,0.08387631338250356,0.14877997910650675,0.47166898658365675,0.6574593005374005,0.28913217859851426,75.89366298832306,1.4682649945511494,Stage 2 — Advancing,83.00862705006318,94.5,False,50.17055988911408,3.879128444344879,2.7174847925710224,1043764795.0928367,82.86599960327149,False,12.789388604541907,False,-9.417991032676088,True,True,True,True,False,False,False,False,75.5792997487386,71.20183200836182,True,2.426567681127871,1,1.1263946990745435,18.306881536251655,0.8861093344403778,False,94.5,0.003633400171173681,0.004080434716266135,False,10.397198229588266,83.0,True,True,5,True,True,True,True,True,True,True,True,8,True,False,,Bank of Maharashtra,Financial Services,EQ,INE457A01014,HOLD,Stage 2 + RS 83; trend/leadership is adequate without a stronger entry trigger.
BATAINDIA,2026-08-25,684.7000122070312,0.030498862265872617,-0.1003970702685667,-0.2870581977225265,-0.3452880642056433,-0.13434912153299827,693.3054349716396,-1.2292485368283979,Stage 4 — Declining,678.611182119332,1223.9851643268328,False,577.3964738257137,0.14593700022213005,2.3030236263328248,522823623.7482147,679.2258654785156,False,-1.241216688999458,False,-44.05977848729871,False,True,False,False,False,False,False,False,697.0717102050781,753.4452926635743,False,3.165430236426714,1,0.4887575316677718,17.228929533506374,1.7448950652297222,False,766.6489333975749,0.02899845938159864,0.052089896095068144,False,11.968587663142172,15.0,True,False,1,False,False,False,False,True,False,False,False,1,False,False,,Bata India Ltd.,Consumer Durables,EQ,INE176A01028,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
BAYERCROP,2026-08-25,4089.5,-0.05078048586987938,-0.1228768872665914,-0.09995653078013012,-0.23083741625607845,-0.11104636120851176,4381.620789410317,-0.4098270201238763,Stage 4 — Declining,4134.745950137868,5340.017377903126,False,3974.169963300558,0.5495436661071562,1.0338486273128389,93522568.8381958,4133.937939453125,True,-6.6669573532316395,False,-23.41785221669388,False,False,False,False,False,False,False,False,4380.062685546875,4390.143630371093,False,1.6570292816260719,3,0.38000238901338557,11.52579314494977,0.493867884420125,False,4491.896683302911,0.17319876957325084,0.22629855555400197,False,9.839752617750609,19.0,True,False,0,False,False,False,False,False,False,True,False,1,False,False,,Bayer Cropscience Ltd.,Chemicals,EQ,INE462A01022,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
BELRISE,2026-08-26,229.66000366210938,0.056977195104771505,0.23879391778525916,0.4450387859176339,0.6243016101103642,0.28441774080456006,213.49068555439987,2.185170605808029,Stage 2 — Advancing,237.35058892941942,268.20001220703125,False,135.16000366210938,0.763863215589809,1.8240109444396397,1283358000.1781669,237.3206005859375,True,7.5737815285573,False,-14.369875760919705,True,False,True,True,False,False,False,False,212.12000061035155,200.95975044250488,True,3.7406228572256235,2,2.197003389121717,18.042510233401433,1.0629188523734976,False,268.20001220703125,0.00974820924640471,0.011040260502344251,False,16.781332374105684,82.0,True,True,4,True,True,True,True,False,True,True,True,7,False,False,,Belrise Industries Ltd.,Automobile and Auto Components,EQ,INE894V01022,WAIT,Stage 2 + RS 82; wait because the close is below its 50-session average — short-term timing has weakened even though the 30-week trend is intact.
BERGEPAINT,2026-08-26,503.70001220703125,-0.015608621984998905,0.10506906931918625,-0.11838281356161073,-0.03351173529676987,-0.015608544701838433,482.9958657042621,0.32098405981548783,Stage 2 — Advancing,517.0667940027573,590.094751424942,False,388.1693207725482,1.103774015878942,0.9692948184445047,283548901.8979492,517.2508172607422,True,4.286609466642166,False,-14.640824886052206,True,False,True,True,False,False,False,False,483.5042277018229,498.25940170288084,False,2.875861672136819,2,1.1518943376593522,15.05203390747292,0.6735642302293423,False,565.9000244140625,0.02138018391585028,0.02445115823283382,False,12.348622334649795,39.0,True,False,3,True,False,False,True,False,False,True,False,3,False,False,,Berger Paints India Ltd.,Consumer Durables,EQ,INE463A01038,WAIT,Stage 2 + RS 39; wait because the close is below its 50-session average — short-term timing has weakened even though the 30-week trend is intact.
